County,FIPS,TYPE,e-2,b-2,d-2,e-5,b-5,d-5,e-10,b-10,d-10,e-25,b-25,d-25,e-50,b-50,d-50,e-100,b-100,d-100,e-1000,b-1000,d-1000
ANDERSON-Zone-1,48001,SSQ,0.791627149,50.74191788,11.12334127,0.78963807,67.61149431,11.69487692,0.789273342,81.38297976,12.11829618,0.789736527,101.3371232,12.70570108,0.790920954,118.0913798,13.15564827,0.792107165,136.7528786,13.74224552,0.793084436,186.6951696,15.68051463
ANDREWS-Zone-1,48003,SSQ,0.844341425,43.07939429,10.00659318,0.827948613,55.13331257,9.314425681,0.818328552,63.831612,8.945095925,0.806674717,74.54858811,8.535683905,0.797575335,81.6659702,8.217537957,0.788967095,88.68993784,7.964158457,0.774738145,107.7725801,7.781458264
ANGELINA-Zone-1,48005,SSQ,0.8031797,59.45391757,12.24083235,0.791416531,74.21035539,12.10218086,0.784305874,85.35575948,12.06347904,0.775858709,100.0494437,12.06976635,0.769509876,110.8560011,12.0545888,0.763471488,122.0704883,12.16878785,0.753194452,152.1907971,13.12712852
ARANSAS-Zone-1,48007,SSQ,0.835179841,78.46767075,15.2145415,0.802877097,88.48236922,14.63869696,0.783965546,95.6763825,14.23501393,0.761990752,104.0896643,13.69327103,0.745359667,108.6054594,13.12280776,0.730157782,113.3662861,12.7493689,0.707726242,132.5966452,13.41786622
ARCHER-Zone-1,48009,SSQ,0.795259947,41.80714061,9.45649796,0.791917104,54.93121676,10.00346478,0.789976254,65.15989966,10.37800382,0.787720257,79.20193746,10.87497597,0.786250026,90.23434109,11.27742487,0.784672743,101.9886097,11.72221518,0.780518315,132.4395966,12.77845447
ARMSTRONG-Zone-1,48011,SSQ,0.822936652,42.20734432,9.575714539,0.820847875,56.39775694,9.724909744,0.821618024,68.29265414,9.865349669,0.824706919,86.0419783,10.0923522,0.828917913,101.7772723,10.308061,0.832957548,118.9635699,10.5250239,0.836737539,159.0050579,10.87774758
ATASCOSA-Zone-1,48013,SSQ,0.843099873,66.50224709,13.06477178,0.823692936,82.12284185,13.38553301,0.811427166,93.10366465,13.52135015,0.796269529,106.3827789,13.63874476,0.784559505,115.0098469,13.55651668,0.772769073,123.1183036,13.70601318,0.750487994,144.7159845,15.58937708
AUSTIN-Zone-1,48015,SSQ,0.815330469,63.04733652,12.71577983,0.777905635,69.26789408,11.96095502,0.753332681,72.97343805,11.44331968,0.723302686,76.64156385,10.84399531,0.697682164,76.67759693,10.09874467,0.676798744,78.45153488,9.889493967,0.66625154,102.5442923,13.60754862
BAILEY-Zone-1,48017,SSQ,0.810218539,34.13542341,8.251126358,0.818472862,49.94779502,8.260740188,0.822193013,62.26945959,8.25864072,0.825480592,79.16747451,8.246472128,0.826756167,92.08224576,8.196086116,0.82855403,106.3336401,8.21227451,0.836767396,148.1918932,8.646941129
BANDERA-Zone-1,48019,SSQ,0.832232276,66.00551722,13.29422949,0.806752205,79.79517877,13.19496726,0.792208679,90.63428271,13.34765691,0.776085448,105.4426232,13.763805,0.764965661,116.9817773,14.25419566,0.754224266,128.9565507,14.8917813,0.733721475,159.289313,16.59103095
BASTROP-Zone-1,48021,SSQ,0.828597902,64.40876853,13.13914821,0.805556122,77.80489903,12.94679951,0.789910052,86.67892472,12.7731831,0.770026827,96.81879444,12.55011962,0.753778958,102.3277175,12.24174822,0.738140078,107.8833152,12.14649446,0.714147886,129.4454725,13.58957072
BAYLOR-Zone-1,48023,SSQ,0.798163128,41.38829585,9.541305607,0.794949771,55.03396372,9.843521683,0.792220188,65.23066022,10.04924298,0.788026807,78.50124368,10.3305594,0.78455901,88.3185822,10.57835179,0.780404721,98.08331473,10.81921522,0.769204792,121.0889093,11.1937237
BEE-Zone-1,48025,SSQ,0.842204932,70.99709399,13.89830818,0.809159529,80.63833115,13.14175846,0.789395387,87.53339006,12.71540239,0.766333615,95.78724646,12.26686889,0.748503279,100.2559413,11.82448512,0.732461592,105.2468412,11.64920184,0.711275578,126.7056342,13.03614108
BELL-Zone-1,48027,SSQ,0.814533031,54.90289866,11.73288616,0.805242332,71.28700421,12.0329762,0.800356865,84.24829128,12.37856376,0.795260011,102.3014236,12.98290826,0.792262197,116.7588922,13.54806561,0.789329142,132.5230732,14.30068036,0.782373277,175.0474956,16.64288668
BEXAR-PA-5,48029,SSQ,0.831152661,62.11419777,12.42715345,0.812655779,77.18507632,12.68013504,0.801886034,88.47340309,12.88692851,0.789446917,103.1706196,13.20260088,0.780628385,113.9246753,13.38642852,0.771670317,124.6652354,13.80214773,0.75317224,152.0493827,16.06937357
BEXAR-PA-4,48029,SSQ,0.828731527,61.3967171,12.38502703,0.809819472,76.39053199,12.57020414,0.79836485,87.3988794,12.73407746,0.784727968,101.4414585,13.00899289,0.774655696,111.3258062,13.18355281,0.764493565,121.208017,13.56251897,0.744474278,147.8440346,15.60966248
BEXAR-PA-3,48029,SSQ,0.826218717,60.93545344,12.41673267,0.806045961,75.53284988,12.50063422,0.793624339,86.16121233,12.61722944,0.778697686,99.60086758,12.85188297,0.767470982,108.8427788,13.02010658,0.756291486,118.193428,13.37990217,0.735482179,145.0712965,15.32498033
BEXAR-PA-2,48029,SSQ,0.823383451,60.68043682,12.45609127,0.80124966,74.62153228,12.39744503,0.787657175,84.79234745,12.44696472,0.7714598,97.69975531,12.62143713,0.759254406,106.5199736,12.7629373,0.747285499,115.591728,13.09408357,0.726146144,142.968285,14.95020274
BEXAR-PA-1,48029,SSQ,0.82015548,59.86063009,12.35414527,0.796811762,73.24025605,12.21765429,0.782733691,83.18051261,12.23851746,0.766276417,96.05220269,12.38965479,0.754097059,105.0990949,12.52223902,0.742197428,114.5217778,12.85092981,0.721096365,142.7261037,14.70912932
BLANCO-Zone-1,48031,SSQ,0.819722504,57.17430785,12.31779033,0.801907098,72.47383399,12.23353933,0.791818421,84.59803044,12.34489478,0.780688831,101.4727976,12.63585133,0.772884396,114.6046168,12.90501529,0.765630856,129.2909313,13.39665241,0.754186874,173.9778362,15.62325092
BORDEN-Zone-1,48033,SSQ,0.826697295,44.69949204,10.37486766,0.822707089,61.3867968,10.55111267,0.821071754,74.61790926,10.77808007,0.819839557,93.16085352,11.18651936,0.819464776,108.0242994,11.57563603,0.819364207,124.3460279,12.05989056,0.81955077,168.954329,13.35712913
BOSQUE-Zone-1,48035,SSQ,0.803199116,50.36435104,11.0859334,0.793686267,63.83353813,10.97974684,0.788570258,74.11409784,10.97392866,0.783042895,87.80204221,11.03515125,0.779321783,98.04867611,11.09495886,0.775880903,108.7260851,11.24264652,0.769612605,136.8325934,11.98612667
BOWIE-Zone-1,48037,SSQ,0.770218859,45.5733571,9.942121698,0.762710112,55.86340689,9.898792787,0.758314009,63.52103409,9.922806012,0.75317083,73.35949484,10.02414668,0.749586692,80.49621022,10.12124016,0.745961658,87.54184776,10.29932733,0.73779863,104.4061611,11.04232562
BRAZORIA-Zone-1,48039,SSQ,0.813356911,70.78839471,13.88541662,0.777044433,79.46901876,13.13966507,0.75817304,87.60305585,13.02303921,0.738809645,99.63413151,13.20108262,0.725828507,109.0282921,13.43752658,0.71531892,120.4347452,14.12148931,0.705619351,161.924579,18.09650218
BRAZOS-Zone-1,48041,SSQ,0.812623179,58.61447411,12.05397006,0.792456836,69.75397904,12.08247712,0.779114967,77.28165317,12.03028192,0.762035496,85.82345372,11.90199227,0.74809294,90.50235528,11.67167472,0.734821518,95.16147809,11.56488948,0.714474967,112.2043274,12.39934831
BRAZOS-Zone-2,48041,SSQ,0.815052971,59.88334498,12.31287165,0.790498448,69.86184617,12.13534971,0.773387592,75.96499786,11.90855959,0.750916385,82.01605673,11.5451461,0.731827165,84.07039064,11.08383755,0.714061956,86.31100052,10.7919314,0.690668544,100.9560275,11.6916475
BRAZOS-Zone-3,48041,SSQ,0.814404968,60.4594059,12.52717023,0.7865719,70.08573973,12.28515386,0.766984903,75.76668513,12.01774791,0.741587898,81.29927901,11.63598718,0.719700919,82.66766002,11.1097048,0.700126408,84.74156695,10.88569587,0.680248691,103.5526911,12.98180043
BREWSTER-Zone-1,48043,SSQ,0.842019034,34.04166923,7.832292892,0.846335188,46.74848109,7.876477681,0.848793074,56.36651789,7.907486749,0.851779229,69.10065513,7.954137325,0.853963149,78.61587291,7.970595799,0.856162163,88.3946233,8.033746347,0.861210582,113.4651999,8.437628152
BREWSTER-Zone-2,48043,SSQ,0.835325669,35.27603778,8.125937458,0.840787328,49.17486753,8.098096562,0.843671132,59.69668834,8.095083426,0.846870246,73.61370389,8.107988901,0.849269964,84.16695568,8.128003317,0.851163243,94.69065972,8.151570782,0.852916033,118.9661544,8.208460057
BREWSTER-Zone-3,48043,SSQ,0.84085214,38.30321796,8.643880433,0.843896786,53.20687917,8.674810225,0.845287161,64.38870703,8.69812633,0.846540507,78.98581962,8.73503458,0.84762523,90.01680032,8.783831779,0.847739712,100.5979292,8.801204407,0.843371758,122.5053743,8.657659591
BREWSTER-Zone-4,48043,SSQ,0.845300659,40.25946372,9.045030736,0.845327849,55.50189588,9.114226603,0.844966439,66.81177962,9.167077009,0.84404536,81.33037585,9.25016342,0.843524905,92.0771332,9.346017368,0.841975139,102.2315461,9.403336382,0.833538748,122.8184462,9.266482702
BREWSTER-Zone-5,48043,SSQ,0.855401978,45.93137844,9.952224936,0.850306888,63.11179475,10.27351516,0.847457018,76.12110781,10.52388999,0.844116276,93.3317705,10.91116312,0.841948561,106.3046368,11.28049919,0.83936574,119.5331654,11.64942881,0.831461305,151.9411789,12.21676089
BRISCOE-Zone-1,48045,SSQ,0.817164382,40.16707889,9.278348457,0.819166145,56.34189538,9.562609134,0.819990932,68.88798329,9.729763605,0.82055993,85.99603773,9.931024837,0.820606392,99.21333406,10.06151439,0.820861321,113.3819931,10.23056032,0.823080092,151.5650983,10.81191197
BROOKS-Zone-1,48047,SSQ,0.838916554,64.09730388,12.85921988,0.815603441,78.41854801,12.58372005,0.802407511,89.10787474,12.40343234,0.787499276,102.8984999,12.17717656,0.776090158,112.1413407,11.87081832,0.766433001,122.4164227,11.80113089,0.756629733,157.7743381,13.20762487
BROWN-Zone-1,48049,SSQ,0.809536207,48.29571299,10.33709918,0.80643185,64.13684627,10.72677822,0.804063668,76.19576312,11.09626953,0.800643697,92.2516241,11.72221863,0.797872979,104.4583268,12.28473977,0.795153024,117.3150442,13.06025553,0.790706744,151.5662855,15.64171973
BURLESON-Zone-1,48051,SSQ,0.819718952,60.85850611,12.58699444,0.791787219,70.01328573,12.14778963,0.772218585,75.35179611,11.76046209,0.746758629,80.36828973,11.22844996,0.725024068,81.46389608,10.62062526,0.705153387,82.97086887,10.24897882,0.681010589,97.43741189,11.39591027
BURNET-Zone-1,48053,SSQ,0.812741608,49.9651089,10.76497773,0.808266748,67.13517488,11.24386552,0.805357216,80.59534067,11.66765795,0.801713007,99.21505686,12.33019474,0.799233021,114.0083976,12.9253176,0.796415488,130.0681834,13.67756756,0.788583221,173.058141,15.84525065
BURNET-Zone-2,48053,SSQ,0.813856972,52.07706092,11.2114762,0.808208752,70.20515062,11.68841352,0.804802321,84.5724989,12.13008901,0.800815897,104.6990717,12.82781331,0.798172236,120.8593746,13.44896786,0.795405426,138.7678363,14.26319981,0.788975951,189.1092256,16.81002894
BURNET-Zone-3,48053,SSQ,0.813601112,53.24107598,11.52452665,0.804122821,70.75230786,11.81602516,0.798753257,84.72686821,12.13669712,0.792812596,104.4302876,12.66550877,0.788923321,120.3164868,13.12616912,0.78495913,137.9616136,13.77906982,0.776174602,187.7728656,16.08289013
CALDWELL-Zone-1,48055,SSQ,0.824190978,61.87791971,12.82657311,0.80378378,76.91692491,12.78269272,0.790723876,87.81956627,12.80403133,0.774877766,101.7026553,12.9015732,0.762629916,111.1713039,12.94090723,0.750657824,121.0444681,13.17602287,0.730433878,151.73327,14.95303679
CALHOUN-Zone-1,48057,SSQ,0.825181635,75.48808916,15.05765779,0.790745062,83.28477302,14.25511616,0.770874074,88.9837535,13.65411736,0.748066038,95.55455346,12.80737524,0.730779169,98.62294163,11.92722739,0.715816639,102.5171926,11.3463372,0.697928227,122.9286881,12.2071179
CALLAHAN-Zone-1,48059,SSQ,0.804276379,45.01501498,9.920350116,0.802421671,60.28475341,10.41358647,0.799146257,71.1178698,10.66633318,0.792764465,84.2260358,10.93658275,0.786417634,92.8223722,11.08286598,0.779311401,100.9977726,11.27200953,0.764462317,121.9692361,12.04122855
CAMERON-Zone-1,48061,SSQ,0.829880913,65.56897437,12.68646086,0.811407486,82.94211935,12.63017876,0.800377336,95.47170706,12.65064533,0.786984709,110.9162627,12.74702116,0.776184164,120.7403643,12.74434753,0.766744925,131.4407958,13.0203044,0.757287786,170.0188011,15.46229708
CAMP-Zone-1,48063,SSQ,0.785901261,49.03374472,10.55891688,0.775301973,59.52720661,10.54196691,0.769090355,67.37616243,10.55333061,0.761891836,77.53490339,10.59518438,0.756857292,84.93496274,10.61655617,0.751810817,92.2981183,10.70331398,0.740782047,110.237184,11.24200885
CARSON-Zone-1,48065,SSQ,0.819010837,40.38076508,9.337358486,0.827453872,58.27797223,9.831292235,0.8329953,72.93309933,10.11845428,0.840280789,94.32746599,10.46047134,0.846246794,112.4398721,10.7232726,0.85208852,132.4986457,10.95944944,0.862299388,184.4232758,11.29593678
CASS-Zone-1,48067,SSQ,0.782467578,48.45467526,10.39593307,0.769339768,57.68975945,10.16173146,0.760781033,64.17574636,10.01312184,0.749717143,71.81028791,9.833324598,0.741176189,76.70496069,9.672144625,0.732226513,81.06477009,9.556758596,0.712290414,90.9056062,9.596332751
CASTRO-Zone-1,48069,SSQ,0.817431844,36.9499318,8.557099627,0.821448356,51.9590545,8.815111342,0.823633924,63.67520999,8.942560552,0.82606573,79.80900037,9.066970212,0.827659479,92.40047909,9.143116334,0.829361797,105.9531184,9.206180301,0.833722036,142.3567452,9.297831384
CHAMBERS-Zone-1,48071,SSQ,0.806001143,67.76342519,13.20383315,0.77370457,80.67417597,13.1470889,0.753769739,89.60602498,13.09657213,0.730442712,100.5301123,13.0897403,0.712340741,106.8951987,12.95847217,0.695603687,113.9353852,13.1208638,0.67331749,143.7783814,15.78551276
CHEROKEE-Zone-1,48073,SSQ,0.78886903,49.86105758,10.76565171,0.787295426,66.92103754,11.32395356,0.786758905,80.71772908,11.74911713,0.78656975,100.4990808,12.35036503,0.786469808,116.5534751,12.78298024,0.787258872,135.062106,13.44512525,0.794016017,192.3234056,16.18634444
CHILDRESS-Zone-1,48075,SSQ,0.816667835,44.72980204,9.89935711,0.813682052,59.27434073,10.06312729,0.811767839,70.43293306,10.24864401,0.809312195,85.45617589,10.58070278,0.807449763,96.91899845,10.8846956,0.805597386,109.0533346,11.28538019,0.802116062,141.4243405,12.52228904
CLAY-Zone-1,48077,SSQ,0.792867051,42.44177262,9.380111399,0.789175748,55.26243987,9.697781179,0.787292394,65.36044781,10.00733409,0.785408949,79.38852585,10.52155256,0.784553977,90.66841105,11.02858518,0.783625828,102.7617164,11.59477771,0.779992008,133.3150115,12.74944841
COCHRAN-Zone-1,48079,SSQ,0.813401088,36.13192582,8.802176713,0.817296515,52.02263233,8.575543745,0.818071169,63.79897255,8.407712203,0.817395168,78.92436374,8.162603124,0.815644975,89.6553436,7.924599459,0.814061238,100.7019477,7.739813227,0.813587986,130.6732649,7.690542
COKE-Zone-1,48081,SSQ,0.82546263,48.4089269,10.94716726,0.812195368,60.92931901,10.61161314,0.803926376,70.05790793,10.4700518,0.793597514,81.50205872,10.36885226,0.78623423,89.75661024,10.35147397,0.77758963,97.17689095,10.32821198,0.7530104,110.7761696,10.09994459
COLEMAN-Zone-1,48083,SSQ,0.803239035,44.95061399,9.711821837,0.798849232,59.44460724,9.950304997,0.796016794,70.45652508,10.20158816,0.792312094,85.06341628,10.6443782,0.789682015,96.14939198,11.05461177,0.786678117,107.569674,11.59499746,0.778469764,136.0452036,13.24229404
COLLIN-Zone-1,48085,SSQ,0.780166613,46.0311267,10.06702578,0.772907125,57.77492647,10.30535372,0.768546144,66.51315915,10.47620112,0.763238572,77.7556266,10.71430978,0.759492058,85.95584073,10.8968682,0.755437189,94.03056622,11.13311014,0.745094402,112.9776264,11.88673625
COLLINGSWORTH-Zone-1,48087,SSQ,0.818672964,46.16338865,10.33039527,0.819741161,62.63518031,10.8861793,0.821290504,76.04160737,11.31373845,0.824184245,95.47445438,11.93975589,0.827410011,111.9448374,12.48131665,0.830407825,130.0309187,13.09693885,0.832992171,175.3337315,14.5553414
COLORADO-Zone-1,48089,SSQ,0.816094749,63.76704226,12.77278938,0.780281635,70.70788414,12.05161594,0.757466686,75.227899,11.59598918,0.72998655,80.15703118,11.09140349,0.706941927,81.45907202,10.4844007,0.688156465,84.25325131,10.33224135,0.676325001,107.4341339,13.19073915
COMAL-Zone-1,48091,SSQ,0.819493969,59.02061851,12.21516146,0.798049805,73.44089106,12.24009399,0.785832472,84.77147959,12.44331156,0.772266829,100.3428308,12.88295365,0.762786417,112.3029815,13.29046163,0.753876311,125.5248565,13.97605856,0.739298978,165.7746635,16.93165272
COMANCHE-Zone-1,48093,SSQ,0.808498917,49.30119041,10.42415845,0.80453843,65.05541753,10.91896211,0.801603485,76.83480885,11.30244799,0.797384982,92.13823201,11.89087969,0.793680817,103.2203823,12.35902131,0.790389193,114.9218888,13.04402469,0.787580879,148.7699702,15.69563811
CONCHO-Zone-1,48095,SSQ,0.804436131,43.83154275,9.948005965,0.798513384,57.36865235,10.1178349,0.793420865,66.98989365,10.21489664,0.785531316,78.67632179,10.34196958,0.778703035,86.53393327,10.4052776,0.771023971,93.82067135,10.54508248,0.753242528,110.6324036,11.29094027
COOKE-Zone-1,48097,SSQ,0.787678319,46.06021378,10.25672278,0.779072256,57.98251466,10.47797331,0.774279924,67.17842004,10.66488974,0.768979233,79.5957569,10.95007893,0.765663451,89.28072286,11.16883033,0.762075971,99.15657452,11.49712698,0.752248514,122.2556279,12.69466691
CORYELL-Zone-1,48099,SSQ,0.815925052,54.21137446,11.81368583,0.806858267,69.43809669,11.79925909,0.802255751,81.2935898,11.90731841,0.79760344,97.47280978,12.17422815,0.795077096,110.1952813,12.46674823,0.792260072,123.3889565,12.82660538,0.783030858,154.9848919,13.69619386
COTTLE-Zone-1,48101,SSQ,0.818122644,44.27978757,9.45790156,0.810304706,57.22711656,9.420861285,0.805664265,67.03337137,9.456588149,0.800106296,79.9958929,9.56596809,0.795839321,89.53964569,9.660099535,0.791946594,99.62442138,9.848429481,0.786401246,127.7668804,10.7239984
CRANE-Zone-1,48103,SSQ,0.879343242,52.93772473,11.51765295,0.860424072,65.62560741,10.76953162,0.848446707,74.18630027,10.34043515,0.832931863,83.65009216,9.840620788,0.820990308,89.28539697,9.464211815,0.808007368,93.58021482,9.099263067,0.77749949,101.0331246,8.40366105
CROCKETT-Zone-1,48105,SSQ,0.870924885,55.05156379,11.74609292,0.84961881,66.61413371,11.17456375,0.836035378,74.25588727,10.79829172,0.81852013,82.42172158,10.31616153,0.805055184,87.04949265,9.92520087,0.790553236,90.25931303,9.533131294,0.757118958,95.08989125,8.778507442
CROCKETT-Zone-2,48105,SSQ,0.857840875,54.84560154,12.04153796,0.837255418,66.39077352,11.24466325,0.823641646,73.97455528,10.75106815,0.805889453,82.14492754,10.15483828,0.791992527,86.62854556,9.65925509,0.777076707,90.05204633,9.234212987,0.743422255,97.6273416,8.810517639
CROCKETT-Zone-3,48105,SSQ,0.850961019,55.29872309,12.09503171,0.828727148,67.79774837,11.42046866,0.814946897,76.59142011,11.05856433,0.798062969,87.13840181,10.67455833,0.785273461,93.8629403,10.36333562,0.771990179,100.1151891,10.15672123,0.744010808,116.6848083,10.37734236
CROSBY-Zone-1,48107,SSQ,0.802668308,37.48463133,8.846945844,0.806910228,53.95662188,9.124669216,0.810557081,67.66896248,9.391063873,0.816145205,88.05297514,9.82240601,0.821046605,105.486971,10.22714194,0.826602976,125.7664645,10.67295446,0.839504545,184.7876886,11.59167022
CULBERSON-Zone-1,48109,SSQ,0.852555197,34.06514773,7.907521785,0.825332636,39.70823339,6.343387501,0.811263326,44.47689019,5.715786708,0.796301888,51.03751863,5.21092946,0.786231443,56.17785203,4.973698254,0.776521054,61.14408977,4.805235596,0.757011187,71.5203797,4.524969853
CULBERSON-Zone-2,48109,SSQ,0.86089426,39.48069905,8.970405194,0.828332328,45.96722395,7.598513342,0.810548973,51.04790072,6.901864348,0.791099507,57.70621037,6.185512737,0.776385864,62.1665311,5.646399205,0.76439014,67.0536862,5.273777985,0.751486925,82.14636126,5.170994085
CULBERSON-Zone-3,48109,SSQ,0.861222537,43.7330776,9.591856209,0.814491035,46.88767433,7.996374432,0.788415382,49.582705,7.046368308,0.759883007,53.0916399,5.968358406,0.737640558,54.68256308,5.06061597,0.721083299,57.42169166,4.46099546,0.710797723,71.70693365,4.509973087
DALLAM-Zone-1,48111,SSQ,0.82755528,36.03065239,8.320807199,0.836399389,52.9529596,8.919550538,0.840984916,66.36189037,9.285934799,0.845846953,85.12672558,9.744731982,0.849182922,100.174796,10.08830445,0.852142596,116.3869322,10.47175537,0.856904692,158.5521155,11.45328946
DALLAS-Zone-1,48113,SSQ,0.78944906,47.9309357,10.48557697,0.78112764,60.34175068,10.57304525,0.776002509,69.53366856,10.65667484,0.769648907,81.30564353,10.80027831,0.765114872,89.86973529,10.92562422,0.760028916,98.16816479,11.08956674,0.746366099,116.8626863,11.58008019
DAWSON-Zone-1,48115,SSQ,0.827753822,42.11434891,10.0498657,0.824860916,58.85028453,10.03044712,0.822361302,71.49259552,10.00379379,0.818619436,88.25533789,9.960760793,0.814930766,100.5348987,9.887129416,0.811816809,113.6954348,9.876145031,0.810050287,151.6799778,10.24074757
DE WITT-Zone-1,48117,SSQ,0.8314829,66.42327838,12.94737772,0.796630429,73.74027935,12.14901829,0.775532367,78.92320292,11.66141964,0.750793555,84.97603753,11.10625868,0.732026273,88.14732746,10.56662514,0.714429206,91.3264639,10.27747247,0.686230179,104.0513748,11.26749236
DEAF SMITH-Zone-1,48119,SSQ,0.823734968,38.65199059,8.616639589,0.825861007,53.4302891,8.830986357,0.827001671,64.98747972,8.995406291,0.828244353,80.94274336,9.236215145,0.829172901,93.54206394,9.445872672,0.829930204,106.970129,9.673769881,0.830608621,141.5446564,10.16967494
DELTA-Zone-1,48121,SSQ,0.776474712,47.0093088,10.19945968,0.769140256,57.8539592,10.23288727,0.765084554,65.9935411,10.29068935,0.760650112,76.58373677,10.41235158,0.758063376,84.5354385,10.53587392,0.75496399,92.18170364,10.68367475,0.744398909,108.1139665,11.01023716
DENTON-Zone-1,48123,SSQ,0.785571732,45.79192636,10.16297014,0.778803269,58.0313908,10.28100443,0.774457838,67.02353855,10.3588423,0.768836199,78.41671376,10.46651251,0.764547534,86.5196454,10.52545727,0.759951194,94.4199454,10.64797557,0.749208476,113.2527101,11.26236613
DICKENS-Zone-1,48125,SSQ,0.809399839,40.81301854,9.361697078,0.804331679,54.76042697,9.48846789,0.803097774,66.24545938,9.649918248,0.80346518,83.02504449,9.933555101,0.805001527,97.16276336,10.19762666,0.807100005,113.1057777,10.51774979,0.811618611,156.676754,11.34434157
DIMMIT-Zone-1,48127,SSQ,0.861651944,71.10359308,13.32358597,0.858052902,100.1364343,14.31058558,0.85549477,122.9015713,15.04160732,0.852116702,154.4451003,16.09107083,0.848740237,178.5160776,16.8980792,0.84707437,207.0568256,18.0973246,0.855688599,309.9600145,22.97860574
DONLEY-Zone-1,48129,SSQ,0.826353869,46.79551049,10.4735029,0.821885918,61.28766273,10.70357259,0.820745737,73.15550493,10.89531991,0.821066263,90.40086166,11.18183368,0.82281481,105.0814684,11.43964931,0.824441005,121.0273091,11.70853294,0.823947795,159.5823084,12.20826091
DUVAL-Zone-1,48131,SSQ,0.839499128,64.42117792,12.95475923,0.819690055,80.98555377,12.92569359,0.806527792,92.26140034,12.74206183,0.789901594,105.5898021,12.38302251,0.775895721,113.3045543,11.89758437,0.763405757,121.5673939,11.5926576,0.74908277,152.2800561,12.34052059
EASTLAND-Zone-1,48133,SSQ,0.802401677,45.4517588,9.923244904,0.799637186,60.68712357,10.45300274,0.797266232,72.07190505,10.83408252,0.79352781,86.84412522,11.38637979,0.790281298,97.59963644,11.84611834,0.786879655,108.7280222,12.41682669,0.780158221,138.5571669,14.11736242
ECTOR-Zone-1,48135,SSQ,0.875192235,50.64581202,11.19502225,0.855168589,63.03024778,10.24083937,0.843553579,71.77840561,9.748562774,0.829422484,82.04533241,9.214261675,0.818711866,88.5125653,8.821753233,0.80790336,94.28903969,8.48326029,0.785964557,107.9582106,8.034629841
EDWARDS-Zone-1,48137,SSQ,0.828461554,54.99166202,11.60315147,0.810268457,67.63697765,11.52827932,0.798865463,76.46218602,11.48181234,0.784493129,86.81512313,11.43816773,0.77364141,93.44547864,11.35743422,0.762001713,99.20391772,11.37658023,0.73499973,111.6517554,12.01799948
EDWARDS-Zone-2,48137,SSQ,0.827141151,55.36602599,11.76549372,0.81369085,72.34979022,11.85955798,0.80454931,84.4558496,11.94641294,0.792509806,99.34831649,12.10528097,0.783064254,109.4724733,12.20611908,0.772787667,119.0613595,12.43837581,0.749538912,142.4942203,13.69856164
EDWARDS-Zone-3,48137,SSQ,0.828456705,57.48310078,12.35998279,0.816877398,77.63462639,12.44719812,0.809921053,93.46947489,12.67740128,0.801785556,115.4083327,13.12200293,0.796386352,133.2121374,13.53071935,0.790109987,151.7504381,14.15668136,0.772818262,195.3981319,16.38914186
EL PASO-Zone-1,48139,SSQ,0.855399,28.32208612,6.984890607,0.845806542,39.14185881,6.479972457,0.838710777,46.90657051,6.143209569,0.829094608,56.66443542,5.715686664,0.82055621,63.17728924,5.338118152,0.812838029,70.08587311,5.039390472,0.804145982,91.9435447,4.920404626
EL PASO-Zone-2,48139,SSQ,0.84210137,27.14651428,6.763049993,0.84213574,40.03657885,6.621630118,0.840326199,49.74653499,6.486807173,0.836650699,62.62723977,6.283872229,0.832810928,72.17563629,6.086880459,0.828764636,82.17376628,5.91648773,0.821957148,109.1844102,5.781174116
ELLIS-Zone-1,48141,SSQ,0.790381551,48.03675532,10.38612066,0.783429613,61.81655937,10.61963838,0.779500837,72.39911416,10.84549047,0.77503263,86.63042004,11.22176314,0.772240487,97.61877498,11.56660914,0.769054577,108.964592,11.99508286,0.759299322,136.5228955,13.16461266
ERATH-Zone-1,48143,SSQ,0.802497859,48.77515941,10.67964427,0.795752971,63.31605855,11.14361131,0.791467746,74.07199714,11.42104269,0.785936484,87.83817866,11.75835554,0.781555266,97.63908842,11.95187794,0.777198734,107.5495266,12.26908793,0.769253231,133.7015105,13.73702864
FALLS-Zone-1,48145,SSQ,0.817456844,56.45129993,12.02064573,0.801946007,69.37465051,11.89314191,0.793150309,79.12303592,11.89577593,0.783124223,91.8070764,11.99111625,0.776554116,101.2839616,12.12477571,0.76917878,110.3805482,12.29746899,0.748079088,129.3871369,12.68586682
FANNIN-Zone-1,48147,SSQ,0.773359673,46.37132819,10.20672312,0.766007499,57.48060018,10.46223419,0.761901577,65.80970922,10.64535388,0.757318587,76.62874088,10.90372996,0.754406107,84.63905921,11.11531438,0.751293627,92.55064778,11.35655412,0.742717504,110.7683435,11.959938
FAYETTE-Zone-1,48149,SSQ,0.823978271,64.56489101,13.04472917,0.791865084,73.15658334,12.3473508,0.770168506,78.21576336,11.80615189,0.742956102,83.18205308,11.10972635,0.720346868,84.36273243,10.36386938,0.699816106,86.09896986,9.91702466,0.674559154,101.7062991,11.2255269
FISHER-Zone-1,48151,SSQ,0.818458796,45.43759025,10.10090349,0.81185389,59.7733566,10.32037155,0.80810125,70.70387575,10.52143181,0.803749732,85.28404216,10.84958199,0.80117895,96.62959497,11.18900037,0.7976765,107.7883766,11.50578347,0.78441776,130.9800028,11.80761525
